UF,indice_pim_sem_ajuste,indice_pim _com_ajuste_sazonal,Segmentação,mês,ano
Brasil,76.99576,98.38582903,Fabricação de produtos farmoquímicos e farmacêuticos,12,2019
Brasil,101.33059,98.36422813,Fabricação de produtos farmoquímicos e farmacêuticos,7,2018
Brasil,116.93314,112.2445578,Fabricação de produtos farmoquímicos e farmacêuticos,8,2018
Brasil,110.37114,109.8624906,Fabricação de produtos farmoquímicos e farmacêuticos,4,2019
Brasil,110.48164,103.9703221,Fabricação de produtos farmoquímicos e farmacêuticos,5,2019
Brasil,108.95242,106.5801175,Fabricação de produtos farmoquímicos e farmacêuticos,3,2019
Brasil,95.507,99.52410092,Fabricação de produtos farmoquímicos e farmacêuticos,2,2019
Brasil,100.56619,97.62671078,Fabricação de produtos farmoquímicos e farmacêuticos,6,2019
Brasil,76.37409,94.4224122,Fabricação de produtos farmoquímicos e farmacêuticos,1,2019
Brasil,110.25241,104.2385791,Fabricação de produtos farmoquímicos e farmacêuticos,7,2019
Brasil,108.11919,99.70553317,Fabricação de produtos farmoquímicos e farmacêuticos,11,2017
Brasil,93.14601,113.8383845,Fabricação de produtos farmoquímicos e farmacêuticos,12,2018
Brasil,116.28122,109.4695976,Fabricação de produtos farmoquímicos e farmacêuticos,11,2018
Brasil,100.81088,97.66007927,Fabricação de produtos farmoquímicos e farmacêuticos,9,2019
Brasil,109.64004,101.5919545,Fabricação de produtos farmoquímicos e farmacêuticos,10,2018
Brasil,115.4703,104.9385617,Fabricação de produtos farmoquímicos e farmacêuticos,10,2019
Brasil,110.81169,104.5314212,Fabricação de produtos farmoquímicos e farmacêuticos,9,2018
Brasil,110.86773,103.8048924,Fabricação de produtos farmoquímicos e farmacêuticos,11,2019
Brasil,109.57546,101.8378177,Fabricação de produtos farmoquímicos e farmacêuticos,8,2019
Brasil,110.92723,106.7075138,Fabricação de produtos farmoquímicos e farmacêuticos,7,2020
Brasil,101.1863,96.20767448,Fabricação de produtos farmoquímicos e farmacêuticos,10,2017
Brasil,97.80052,99.34738664,Fabricação de produtos farmoquímicos e farmacêuticos,4,2021
Brasil,88.68404,112.9895886,Fabricação de produtos farmoquímicos e farmacêuticos,1,2017
Brasil,68.51308,84.90219989,Fabricação de produtos farmoquímicos e farmacêuticos,12,2016
Brasil,109.90043,105.0601614,Fabricação de produtos farmoquímicos e farmacêuticos,5,2021
Brasil,100.02916,92.00015432,Fabricação de produtos farmoquímicos e farmacêuticos,11,2016
Brasil,108.77996,104.0436423,Fabricação de produtos farmoquímicos e farmacêuticos,6,2021
Brasil,106.02167,100.4380247,Fabricação de produtos farmoquímicos e farmacêuticos,10,2016
Brasil,126.23872,118.6229356,Fabricação de produtos farmoquímicos e farmacêuticos,9,2016
Brasil,114.3417,106.9895311,Fabricação de produtos farmoquímicos e farmacêuticos,7,2021
Brasil,97.89625,92.69515066,Fabricação de produtos farmoquímicos e farmacêuticos,8,2021
Brasil,115.63194,108.2249998,Fabricação de produtos farmoquímicos e farmacêuticos,8,2016
Brasil,100.42005,101.3229887,Fabricação de produtos farmoquímicos e farmacêuticos,7,2016
Brasil,109.16643,101.5432535,Fabricação de produtos farmoquímicos e farmacêuticos,9,2021
Brasil,123.79391,114.9243216,Fabricação de produtos farmoquímicos e farmacêuticos,6,2016
Brasil,103.01495,97.91890605,Fabricação de produtos farmoquímicos e farmacêuticos,10,2021
Brasil,105.1766,97.08179601,Fabricação de produtos farmoquímicos e farmacêuticos,3,2021
Brasil,104.06777,98.99363171,Fabricação de produtos farmoquímicos e farmacêuticos,8,2020
Brasil,89.80137,81.89280965,Fabricação de produtos farmoquímicos e farmacêuticos,9,2017
Brasil,112.35891,104.617889,Fabricação de produtos farmoquímicos e farmacêuticos,9,2020
Brasil,117.84753,108.2394082,Fabricação de produtos farmoquímicos e farmacêuticos,10,2020
Brasil,108.51729,99.62627305,Fabricação de produtos farmoquímicos e farmacêuticos,8,2017
Brasil,101.13244,98.74937655,Fabricação de produtos farmoquímicos e farmacêuticos,7,2017
Brasil,100.54763,96.75410778,Fabricação de produtos farmoquímicos e farmacêuticos,11,2020
Brasil,105.0883,101.1852353,Fabricação de produtos farmoquímicos e farmacêuticos,6,2017
Brasil,114.94329,105.84216,Fabricação de produtos farmoquímicos e farmacêuticos,5,2017
Brasil,90.73434,107.610595,Fabricação de produtos farmoquímicos e farmacêuticos,12,2020
Brasil,102.01266,104.7938504,Fabricação de produtos farmoquímicos e farmacêuticos,4,2017
Brasil,85.83062,109.2248515,Fabricação de produtos farmoquímicos e farmacêuticos,1,2021
Brasil,106.14678,96.46418392,Fabricação de produtos farmoquímicos e farmacêuticos,3,2017
Brasil,97.4285,103.4032274,Fabricação de produtos farmoquímicos e farmacêuticos,2,2021
Brasil,101.22802,109.1214782,Fabricação de produtos farmoquímicos e farmacêuticos,2,2017
Brasil,101.70372,95.63445735,Fabricação de produtos farmoquímicos e farmacêuticos,5,2023
Brasil,76.23334,96.81492887,Fabricação de produtos farmoquímicos e farmacêuticos,1,2025
Brasil,109.92502,100.3486928,Fabricação de produtos farmoquímicos e farmacêuticos,8,2024
Brasil,98.93715,92.41426509,Fabricação de produtos farmoquímicos e farmacêuticos,9,2023
Brasil,125.41579,119.82897,Fabricação de produtos farmoquímicos e farmacêuticos,3,2013
Brasil,125.97988,121.2062045,Fabricação de produtos farmoquímicos e farmacêuticos,6,2012
Brasil,123.54153,129.4036208,Fabricação de produtos farmoquímicos e farmacêuticos,2,2014
Brasil,104.29138,96.01976096,Fabricação de produtos farmoquímicos e farmacêuticos,10,2023
Brasil,102.73259,93.73300659,Fabricação de produtos farmoquímicos e farmacêuticos,7,2024
Brasil,99.65567,128.1502555,Fabricação de produtos farmoquímicos e farmacêuticos,1,2014
Brasil,87.83616,90.07215252,Fabricação de produtos farmoquímicos e farmacêuticos,4,2025
Brasil,103.80339,111.9664542,Fabricação de produtos farmoquímicos e farmacêuticos,2,2013
Brasil,118.88452,113.3968517,Fabricação de produtos farmoquímicos e farmacêuticos,8,2025
Brasil,131.56384,121.5247286,Fabricação de produtos farmoquímicos e farmacêuticos,5,2014
Brasil,102.03566,98.53894751,Fabricação de produtos farmoquímicos e farmacêuticos,9,2024
Brasil,117.97193,107.325576,Fabricação de produtos farmoquímicos e farmacêuticos,8,2023
Brasil,97.98941,123.7531407,Fabricação de produtos farmoquímicos e farmacêuticos,1,2013
Brasil,133.22837,119.740475,Fabricação de produtos farmoquímicos e farmacêuticos,3,2012
Brasil,124.75116,125.9295749,Fabricação de produtos farmoquímicos e farmacêuticos,4,2014
Brasil,131.82063,122.0229108,Fabricação de produtos farmoquímicos e farmacêuticos,3,2014
Brasil,119.2698,117.5427474,Fabricação de produtos farmoquímicos e farmacêuticos,4,2013
Brasil,99.15815,97.36220541,Fabricação de produtos farmoquímicos e farmacêuticos,3,2025
Brasil,124.78269,113.259902,Fabricação de produtos farmoquímicos e farmacêuticos,10,2013
Brasil,100.29527,98.32402824,Fabricação de produtos farmoquímicos e farmacêuticos,4,2024
Brasil,82.38201,94.47565709,Fabricação de produtos farmoquímicos e farmacêuticos,2,2024
Brasil,121.53601,117.4230658,Fabricação de produtos farmoquímicos e farmacêuticos,7,2013
Brasil,119.35255,107.9204889,Fabricação de produtos farmoquímicos e farmacêuticos,5,2012
Brasil,129.37753,125.1014299,Fabricação de produtos farmoquímicos e farmacêuticos,9,2013
Brasil,92.89157,95.00112054,Fabricação de produtos farmoquímicos e farmacêuticos,3,2024
Brasil,121.8872,111.8283826,Fabricação de produtos farmoquímicos e farmacêuticos,8,2013
Brasil,96.56606,87.5814761,Fabricação de produtos farmoquímicos e farmacêuticos,11,2023
Brasil,110.61054,118.8442438,Fabricação de produtos farmoquímicos e farmacêuticos,4,2012
Brasil,107.13063,103.7013038,Fabricação de produtos farmoquímicos e farmacêuticos,6,2024
Brasil,101.01916,117.6745307,Fabricação de produtos farmoquímicos e farmacêuticos,12,2013
Brasil,62.64635,85.93567279,Fabricação de produtos farmoquímicos e farmacêuticos,12,2023
Brasil,95.79178,90.14976228,Fabricação de produtos farmoquímicos e farmacêuticos,5,2025
Brasil,93.80009,93.81777024,Fabricação de produtos farmoquímicos e farmacêuticos,6,2025
Brasil,124.63933,118.263734,Fabricação de produtos farmoquímicos e farmacêuticos,5,2013
Brasil,128.53406,124.2989284,Fabricação de produtos farmoquímicos e farmacêuticos,11,2013
Brasil,103.71688,101.2061602,Fabricação de produtos farmoquímicos e farmacêuticos,5,2024
Brasil,72.81993,91.13212301,Fabricação de produtos farmoquímicos e farmacêuticos,1,2024
Brasil,137.54658,132.9533965,Fabricação de produtos farmoquímicos e farmacêuticos,6,2013
Brasil,129.1169,125.5095256,Fabricação de produtos farmoquímicos e farmacêuticos,11,2012
Brasil,78.10838,82.60624754,Fabricação de produtos farmoquímicos e farmacêuticos,2,2025
Brasil,122.11852,117.9798219,Fabricação de produtos farmoquímicos e farmacêuticos,8,2014
Brasil,92.14587,89.29828592,Fabricação de produtos farmoquímicos e farmacêuticos,6,2023
Brasil,111.27661,100.3400126,Fabricação de produtos farmoquímicos e farmacêuticos,7,2025
Brasil,101.26162,93.91368128,Fabricação de produtos farmoquímicos e farmacêuticos,11,2024
Brasil,141.16229,131.0946913,Fabricação de produtos farmoquímicos e farmacêuticos,10,2012
Brasil,111.13009,106.4714191,Fabricação de produtos farmoquímicos e farmacêuticos,3,2023
Brasil,83.72297,115.3277611,Fabricação de produtos farmoquímicos e farmacêuticos,1,2012
Brasil,128.82392,122.7200175,Fabricação de produtos farmoquímicos e farmacêuticos,9,2012
Brasil,136.23033,126.8420497,Fabricação de produtos farmoquímicos e farmacêuticos,9,2014
Brasil,133.24919,127.8528783,Fabricação de produtos farmoquímicos e farmacêuticos,7,2014
Brasil,107.31936,111.2035224,Fabricação de produtos farmoquímicos e farmacêuticos,4,2023
Brasil,108.94741,95.69096265,Fabricação de produtos farmoquímicos e farmacêuticos,10,2024
Brasil,73.10099,94.76891589,Fabricação de produtos farmoquímicos e farmacêuticos,12,2024
Brasil,117.88093,115.6047982,Fabricação de produtos farmoquímicos e farmacêuticos,7,2012
Brasil,110.20237,125.1006542,Fabricação de produtos farmoquímicos e farmacêuticos,12,2012
Brasil,97.06754,91.08540084,Fabricação de produtos farmoquímicos e farmacêuticos,7,2023
Brasil,122.01827,121.0040036,Fabricação de produtos farmoquímicos e farmacêuticos,6,2014
Brasil,108.50103,125.0352523,Fabricação de produtos farmoquímicos e farmacêuticos,2,2012
Brasil,122.22576,115.432357,Fabricação de produtos farmoquímicos e farmacêuticos,10,2014
Brasil,135.60551,127.1406755,Fabricação de produtos farmoquímicos e farmacêuticos,8,2012
Brasil,97.73178,101.0556851,Fabricação de produtos de borracha e de material plástico,1,2017
Brasil,119.22275,112.9556442,Fabricação de produtos de borracha e de material plástico,3,2021
Brasil,106.44084,104.7323942,Fabricação de produtos de borracha e de material plástico,5,2024
Brasil,99.35948,106.270681,Fabricação de produtos de borracha e de material plástico,2,2018
Brasil,125.0441,122.5627851,Fabricação de produtos de borracha e de material plástico,4,2013
Brasil,114.37977,106.7576523,Fabricação de produtos de borracha e de material plástico,8,2018
Brasil,106.65398,106.5790597,Fabricação de produtos de borracha e de material plástico,3,2025
Brasil,108.79125,114.8577825,Fabricação de produtos de borracha e de material plástico,2,2021
Brasil,90.00392,103.2132245,Fabricação de produtos de borracha e de material plástico,12,2024
Brasil,66.45568,68.928674,Fabricação de produtos de borracha e de material plástico,4,2020
Brasil,93.73863,100.5787855,Fabricação de produtos de borracha e de material plástico,2,2017
Brasil,107.08785,105.7092792,Fabricação de produtos de borracha e de material plástico,11,2019
Brasil,100.88045,96.8235362,Fabricação de produtos de borracha e de material plástico,11,2016
Brasil,125.51268,123.8525058,Fabricação de produtos de borracha e de material plástico,7,2013
Brasil,97.83633,92.57188603,Fabricação de produtos de borracha e de material plástico,3,2020
Brasil,127.94889,122.4988253,Fabricação de produtos de borracha e de material plástico,5,2012
Brasil,107.97745,107.821003,Fabricação de produtos de borracha e de material plástico,3,2024
Brasil,103.29989,106.3647164,Fabricação de produtos de borracha e de material plástico,1,2025
Brasil,102.84655,104.5142028,Fabricação de produtos de borracha e de material plástico,6,2021
Brasil,100.65069,95.41839613,Fabricação de produtos de borracha e de material plástico,10,2016
Brasil,128.17677,122.4860999,Fabricação de produtos de borracha e de material plástico,8,2013
Brasil,110.38592,102.5304081,Fabricação de produtos de borracha e de material plástico,10,2019
Brasil,127.92506,121.1236475,Fabricação de produtos de borracha e de material plástico,8,2012
Brasil,106.96309,108.4380867,Fabricação de produtos de borracha e de material plástico,4,2021
Brasil,120.60578,124.3166491,Fabricação de produtos de borracha e de material plástico,6,2013
Brasil,120.50568,121.6018976,Fabricação de produtos de borracha e de material plástico,9,2012
Brasil,103.91389,104.9093191,Fabricação de produtos de borracha e de material plástico,9,2018
Brasil,110.18821,107.3963964,Fabricação de produtos de borracha e de material plástico,3,2018
Brasil,105.52372,104.3943954,Fabricação de produtos de borracha e de material plástico,4,2024
Brasil,101.69341,107.929317,Fabricação de produtos de borracha e de material plástico,2,2020
Brasil,91.89903,104.2592333,Fabricação de produtos de borracha e de material plástico,12,2016
Brasil,105.29326,105.9451935,Fabricação de produtos de borracha e de material plástico,5,2021
Brasil,112.18366,117.2596435,Fabricação de produtos de borracha e de material plástico,1,2021
Brasil,115.85194,107.6384231,Fabricação de produtos de borracha e de material plástico,10,2024
Brasil,112.70557,105.0346004,Fabricação de produtos de borracha e de material plástico,8,2017
Brasil,117.29224,119.5418238,Fabricação de produtos de borracha e de material plástico,1,2013
Brasil,120.05649,113.1304177,Fabricação de produtos de borracha e de material plástico,10,2020
Brasil,91.05922,103.4701783,Fabricação de produtos de borracha e de material plástico,12,2019
Brasil,104.07171,103.8890699,Fabricação de produtos de borracha e de material plástico,7,2017
Brasil,90.58521,91.87415713,Fabricação de produtos de borracha e de material plástico,6,2020
Brasil,112.36773,110.0537841,Fabricação de produtos de borracha e de material plástico,9,2020
Brasil,106.75784,102.0869985,Fabricação de produtos de borracha e de material plástico,7,2020
Brasil,111.77072,105.1747244,Fabricação de produtos de borracha e de material plástico,10,2017
Brasil,108.11214,123.3735069,Fabricação de produtos de borracha e de material plástico,12,2012
Brasil,104.52498,106.8859177,Fabricação de produtos de borracha e de material plástico,6,2018
Brasil,112.83424,108.3907421,Fabricação de produtos de borracha e de material plástico,8,2020
Brasil,105.33517,108.0340657,Fabricação de produtos de borracha e de material plástico,2,2025
Brasil,105.06198,104.3859769,Fabricação de produtos de borracha e de material plástico,9,2017
